retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Fake or Not
65,20,0,0.43,0.08571428571428572,0,0
20,12,0,0.43,0.043478260869565216,0,0
25,8,0,0.43,0.041666666666666664,0,0
12,3,0,0.43,0.07317073170731707,0,0
75,23,0,0.43,0.037037037037037035,0,0
46,20,0,0.43,0.04054054054054054,0,0
50,16,0,0.43,0.09090909090909091,0,0
19,6,0,0.43,0.02631578947368421,0,0
21,13,0,0.43,0.06451612903225806,0,0
51,9,0,0.43,0.045454545454545456,0,0
41,16,0,0.43,0.018518518518518517,0,0
21,8,0,0.43,0.031746031746031744,0,0
29,10,0,0.43,0.024390243902439025,0,0
34,4,0,0.43,0.011627906976744186,0,0
22,9,0,0.43,0.015873015873015872,0,0
43,12,0,0.43,0.05263157894736842,0,0
42,8,0,0.43,0.021739130434782608,0,0
47,27,0,0.43,0.022727272727272728,0,0
17,7,0,0.43,0.02564102564102564,0,0
12,8,0,0.43,0.04081632653061224,0,0
53,22,0,0.43,0.014492753623188406,0,0
28,17,0,0.43,0.030303030303030304,0,0
48,28,0,0.43,0.030612244897959183,0,0
22,5,0,0.43,0.04838709677419355,0,0
79,21,0,0.43,0.03571428571428571,0,0
63,16,0,0.43,0.057692307692307696,0,0
32,14,0,0.43,0.06818181818181818,0,0
44,23,0,0.43,0.012987012987012988,0,0
85,41,0,0.43,0.08450704225352113,0,0
36,27,0,0.43,0.07142857142857142,0,0
52,25,0,0.43,0.057692307692307696,0,0
16,8,0,0.43,0.02040816326530612,0,0
38,13,0,0.43,0.041666666666666664,0,0
37,15,0,0.43,0.02564102564102564,0,0
7,6,0,0.43,0.047058823529411764,0,0
75,30,0,0.43,0.04081632653061224,0,0
40,18,0,0.43,0.13793103448275862,0,0
16,7,0,0.43,0.13043478260869565,0,0
40,10,0,0.43,0.017241379310344827,0,0
7,6,0,0.43,0.06976744186046512,0,0
32,18,0,0.43,0.011627906976744186,0,0
47,15,0,0.43,0.012345679012345678,0,0
15,6,0,0.43,0.038461538461538464,0,0
22,12,0,0.43,0.027777777777777776,0,0
6,3,0,0.43,0.09302325581395349,0,0
72,14,0,0.43,0.015384615384615385,0,0
59,22,0,0.43,0.08888888888888889,0,0
80,24,0,0.43,0.14,1,0
75,18,0,0.43,0.017857142857142856,0,0
37,14,0,0.43,0.029411764705882353,0,0
61,26,0,0.43,0.06976744186046512,0,0
29,10,0,0.43,0.11428571428571428,0,0
41,21,0,0.43,0.0125,0,0
28,11,0,0.43,0.047058823529411764,0,0
54,21,0,0.43,0.07272727272727272,0,0
18,10,0,0.43,0.16129032258064516,0,0
20,8,0,0.43,0.16071428571428573,0,0
16,5,0,0.43,0.043478260869565216,0,0
48,16,0,0.43,0.02702702702702703,0,0
52,30,0,0.43,0.03773584905660377,0,0
13,8,0,0.43,0.03508771929824561,0,0
15,6,0,0.43,0.022222222222222223,0,0
47,13,0,0.43,0.01904761904761905,0,0
25,12,0,0.43,0.03571428571428571,0,0
33,7,0,0.43,0.02531645569620253,0,0
31,10,0,0.43,0.021739130434782608,0,0
17,5,0,0.43,0.06451612903225806,0,0
9,6,0,0.43,0.017241379310344827,0,0
18,6,0,0.43,0.015384615384615385,0,0
46,13,0,0.43,0.016666666666666666,0,0
40,15,0,0.43,0.023809523809523808,0,0
26,13,0,0.43,0.013513513513513514,0,0
29,10,0,0.43,0.0136986301369863,0,0
51,20,0,0.43,0.07407407407407407,0,0
1,1,0,0.43,0.0821917808219178,0,0
28,17,0,0.43,0.014492753623188406,0,0
6,7,0,0.43,0.16071428571428573,0,0
19,7,0,0.43,0.0891089108910891,0,0
15,9,0,0.43,0.021739130434782608,0,0
34,25,0,0.43,0.15384615384615385,0,0
56,23,0,0.43,0.06666666666666667,0,0
60,19,0,0.43,0.06557377049180328,0,0
12,0,0,0.43,0.11764705882352941,0,0
16,12,0,0.43,0.015503875968992248,0,0
46,17,0,0.43,0.02531645569620253,0,0
4137,0,0,0.43,0.07317073170731707,0,0
19,9,0,0.43,0.043859649122807015,0,0
18,7,0,0.43,0.024390243902439025,0,0
33,9,0,0.43,0.07142857142857142,0,0
82,27,0,0.43,0.014285714285714285,0,0
37,12,0,0.43,0.17647058823529413,1,0
17,8,0,0.43,0.02564102564102564,0,0
100,26,0,0.43,0.02631578947368421,0,0
20,6,0,0.43,0.023809523809523808,0,0
40,14,0,0.43,0.02857142857142857,0,0
11,5,0,0.43,0.011111111111111112,0,0
45,10,0,0.43,0.21428571428571427,0,0
48,19,0,0.43,0.027777777777777776,0,0
36,17,0,0.43,0.0641025641025641,0,0
40,11,0,0.43,0.046153846153846156,0,0
44,16,0,0.43,0.10416666666666667,0,0
36,11,0,0.43,0.04838709677419355,0,0
57,10,0,0.43,0.05084745762711865,0,0
171,0,0,0.43,0.12244897959183673,0,0
40,17,0,0.43,0.01694915254237288,0,0
84,29,0,0.43,0.1111111111111111,0,0
29,10,0,0.43,0.05172413793103448,0,0
29,11,0,0.43,0.07407407407407407,0,0
18,10,0,0.43,0.03225806451612903,0,0
19,10,0,0.43,0.025,0,0
26,6,0,0.43,0.08620689655172414,0,0
38,16,0,0.43,0.03571428571428571,0,0
40,17,0,0.43,0.05405405405405406,1,0
30,12,0,0.43,0.07894736842105263,0,0
21,6,0,0.43,0.05405405405405406,0,0
19,9,0,0.43,0.06666666666666667,0,0
23,5,0,0.43,0.04081632653061224,0,0
24,13,0,0.43,0.0625,0,0
15,10,0,0.43,0.03296703296703297,0,0
21,15,0,0.43,0.0625,0,0
21,12,0,0.43,0.057692307692307696,0,0
21,6,0,0.43,0.14893617021276595,0,0
111,66,0,0.43,0.023255813953488372,0,0
12,5,0,0.43,0.018518518518518517,0,0
17,12,0,0.43,0.04,0,0
28,11,0,0.43,0.02531645569620253,0,0
12,13,0,0.43,0.09523809523809523,0,0
44,16,0,0.43,0.031746031746031744,0,0
9,1,0,0.43,0.07692307692307693,0,0
37,15,0,0.43,0.010526315789473684,0,0
19,13,0,0.43,0.12121212121212122,0,0
23,7,0,0.43,0.019801980198019802,0,0
15,8,0,0.43,0.037037037037037035,0,0
50,21,0,0.43,0.08333333333333333,0,0
24,9,0,0.43,0.043478260869565216,0,0
22,14,0,0.43,0.06451612903225806,0,0
47,22,0,0.43,0.02631578947368421,0,0
16,8,0,0.43,0.015873015873015872,0,0
42,14,0,0.43,0.04819277108433735,0,0
24,10,0,0.43,0.06382978723404255,0,0
31,9,0,0.43,0.12903225806451613,0,0
25,10,0,0.43,0.07317073170731707,0,0
12,6,0,0.43,0.12307692307692308,0,0
50,13,0,0.43,0.034482758620689655,0,0
39,10,0,0.43,0.07407407407407407,0,0
78,26,0,0.43,0.025974025974025976,0,0
32,18,0,0.43,0.023255813953488372,0,0
126,35,0,0.43,0.06451612903225806,0,0
72,21,0,0.43,0.057692307692307696,0,0
42,17,0,0.43,0.07936507936507936,0,0
60,19,0,0.43,0.015873015873015872,0,0
49,17,0,0.43,0.017699115044247787,0,0
31,7,0,0.43,0.07339449541284404,0,0
51,44,0,0.43,0.18181818181818182,0,0
80,34,0,0.43,0.030303030303030304,0,0
96,43,0,0.43,0.029850746268656716,0,0
20,11,0,0.43,0.04285714285714286,0,0
40,13,0,0.43,0.02197802197802198,0,0
70,18,0,0.43,0.013888888888888888,0,0
39,18,0,0.43,0.029411764705882353,0,0
26,11,0,0.43,0.022727272727272728,0,0
21,16,0,0.43,0.05128205128205128,0,0
18,12,0,0.43,0.019230769230769232,0,0
31,8,0,0.43,0.046511627906976744,0,0
15,13,0,0.43,0.021739130434782608,0,0
27,9,0,0.43,0.047619047619047616,0,0
28,6,0,0.43,0.04081632653061224,0,0
49,21,0,0.43,0.030303030303030304,0,0
9,4,0,0.43,0.025974025974025976,0,0
12,8,0,0.43,0.04225352112676056,0,0
55,0,0,0.43,0.05263157894736842,0,0
10,15,0,0.43,0.06666666666666667,0,0
14,9,0,0.43,0.08333333333333333,0,0
32,14,0,0.43,0.06060606060606061,0,0
53,23,0,0.43,0.044444444444444446,0,0
86,53,0,0.43,0.11428571428571428,0,0
33,7,0,0.43,0.022727272727272728,0,0
93,21,0,0.43,0.04,0,0
76,19,0,0.43,0.05714285714285714,0,0
29,6,0,0.43,0.07692307692307693,0,0
29,15,0,0.43,0.041666666666666664,0,0
48,17,0,0.43,0.05555555555555555,0,0
32,16,0,0.43,0.05,0,0
17,7,0,0.43,0.07142857142857142,0,0
17,7,0,0.43,0.020202020202020204,1,0
15,7,0,0.43,0.0625,0,0
25,4,0,0.43,0.15789473684210525,0,0
41,13,0,0.43,0.07792207792207792,0,0
47,31,0,0.43,0.1206896551724138,0,0
26,12,0,0.43,0.015625,0,0
22,10,0,0.43,0.015625,0,0
30,21,0,0.43,0.034482758620689655,0,0
21,7,0,0.43,0.04081632653061224,0,0
9,4,0,0.43,0.10294117647058823,0,0
28,15,0,0.43,0.009345794392523364,0,0
244,0,0,0.43,0.03896103896103896,0,0
42,14,0,0.43,0.015748031496062992,0,0
10,7,0,0.43,0.014084507042253521,0,0
32,8,0,0.43,0.02857142857142857,0,0
13,5,0,0.43,0.023809523809523808,0,0
46,26,0,0.43,0.058823529411764705,0,0
19,9,0,0.43,0.06666666666666667,0,0
104,29,0,0.43,0.1111111111111111,0,0
10,3,0,0.43,0.031578947368421054,0,0
9,0,0,0.43,0.03389830508474576,0,0
29,9,0,0.43,0.05263157894736842,0,0
40,16,0,0.43,0.06779661016949153,0,0
41,12,0,0.43,0.0967741935483871,0,0
28,11,0,0.43,0.014492753623188406,0,0
31,19,0,0.43,0.01694915254237288,0,0
3,6,0,0.43,0.07017543859649122,0,0
84,28,0,0.43,0.06521739130434782,0,0
37,15,0,0.43,0.01694915254237288,0,0
37,15,0,0.43,0.13636363636363635,0,0
46,23,0,0.43,0.06578947368421052,0,0
46,25,0,0.43,0.04807692307692308,0,0
25,2,0,0.43,0.03,0,0
107,24,0,0.43,0.03278688524590164,0,0
10,2,0,0.43,0.02666666666666667,0,0
5,4,0,0.43,0.09090909090909091,0,0
14,2,0,0.43,0.017857142857142856,0,0
68,25,0,0.43,0.13043478260869565,0,0
34,11,0,0.43,0.06666666666666667,0,0
35,17,0,0.43,0.05172413793103448,0,0
18,14,0,0.43,0.02631578947368421,0,0
88,0,0,0.43,0.04225352112676056,0,0
16,7,0,0.43,0.058823529411764705,0,0
19,6,0,0.43,0.10344827586206896,0,0
73,28,0,0.43,0.031578947368421054,0,0
261,79,0,0.43,0.10416666666666667,0,0
60,15,0,0.43,0.05128205128205128,0,0
15,13,0,0.43,0.13114754098360656,0,0
53,24,0,0.43,0.037037037037037035,0,0
84,34,0,0.43,0.047619047619047616,0,0
69,21,0,0.43,0.09523809523809523,0,0
31,19,0,0.43,0.029411764705882353,0,0
108,44,0,0.43,0.15217391304347827,0,0
28,13,0,0.43,0.014705882352941176,0,0
97,19,0,0.43,0.05263157894736842,0,0
63,31,0,0.43,0.24390243902439024,0,0
3,0,0,0.43,0.09230769230769231,0,0
56,25,0,0.43,0.1111111111111111,0,0
618,122,0,0.43,0.06818181818181818,0,0
22,19,0,0.43,0.14516129032258066,0,0
42,13,0,0.43,0.12121212121212122,0,0
40,14,0,0.43,0.09375,0,0
68,21,0,0.43,0.13114754098360656,0,0
64,21,0,0.43,0.17857142857142858,0,0
149,33,0,0.43,0.1111111111111111,0,0
55,23,0,0.43,0.025,0,0
13,8,0,0.43,0.1,0,0
13,9,0,0.43,0.028846153846153848,0,0
59,27,0,0.43,0.038461538461538464,0,0
60,0,0,0.43,0.09230769230769231,0,0
10,4,0,0.43,0.030927835051546393,0,0
15,5,0,0.43,0.07692307692307693,0,0
17,12,0,0.43,0.10714285714285714,0,0
25,14,0,0.43,0.017543859649122806,0,0
52,32,0,0.43,0.03614457831325301,0,0
31,9,0,0.43,0.04411764705882353,0,0
25,11,0,0.43,0.0625,0,0
16,12,0,0.43,0.037037037037037035,0,0
41,19,0,0.43,0.021505376344086023,0,0
38,5,0,0.43,0.043478260869565216,0,0
27,9,0,0.43,0.023255813953488372,0,0
12,7,0,0.43,0.06451612903225806,0,0
38,33,0,0.43,0.08,0,0
20,7,0,0.43,0.037037037037037035,0,0
11,14,0,0.43,0.03333333333333333,0,0
13,5,0,0.43,0.015625,0,0
49,13,0,0.43,0.0625,0,0
7,3,0,0.43,0.09523809523809523,0,0
23,7,0,0.43,0.05714285714285714,0,0
33,18,0,0.43,0.041666666666666664,0,0
14,4,0,0.43,0.05128205128205128,0,0
12,2,0,0.43,0.04,0,0
361,0,0,0.43,0.046296296296296294,0,0
14,3,0,0.43,0.07692307692307693,0,0
6,4,0,0.43,0.16666666666666666,0,0
10,0,0,0.43,0.05,0,0
17,7,0,0.43,0.037037037037037035,0,0
80,22,0,0.43,0.04,0,0
85,33,0,0.43,0.7758620689655172,0,0
149,0,0,0.43,0.056179775280898875,0,0
64,17,0,0.43,0.10344827586206896,0,0
63,17,0,0.43,0.05660377358490566,0,0
54,28,0,0.43,0.038834951456310676,1,0
17,7,0,0.43,0.023809523809523808,0,0
35,8,0,0.43,0.02857142857142857,0,0
32,16,0,0.43,0.06060606060606061,0,0
22,12,0,0.43,0.02,0,0
27,6,0,0.43,0.012345679012345678,0,0
52,24,0,0.43,0.045454545454545456,0,0
35,13,0,0.43,0.06349206349206349,0,0
24,5,0,0.43,0.02247191011235955,0,0
26,11,0,0.43,0.058823529411764705,0,0
73,38,0,0.43,0.06451612903225806,0,0
44,0,0,0.43,0.04054054054054054,0,0
28,9,0,0.43,0.05970149253731343,0,0
30,8,0,0.43,0.03636363636363636,0,0
50,22,0,0.43,0.1044776119402985,0,0
44,15,0,0.43,0.021505376344086023,0,0
25,21,0,0.43,0.04032258064516129,0,0
35,15,0,0.43,0.05714285714285714,0,0
20,8,0,0.43,0.034482758620689655,0,0
31,15,0,0.43,0.05555555555555555,1,0
48,15,0,0.43,0.0379746835443038,0,0
12,8,0,0.43,0.044444444444444446,0,0
29,17,0,0.43,0.04081632653061224,0,0
43,25,0,0.43,0.045454545454545456,0,0
21,14,0,0.43,0.06493506493506493,0,0
39,15,0,0.43,0.07462686567164178,0,0
25,7,0,0.43,0.05405405405405406,0,0
71,24,0,0.43,0.058823529411764705,0,0
73,25,0,0.43,0.12,0,0
14,6,0,0.43,0.06896551724137931,0,0
43,15,0,0.43,0.012658227848101266,0,0
113,37,0,0.43,0.09090909090909091,0,0
203,51,0,0.43,0.06666666666666667,0,0
14,7,0,0.43,0.03,0,0
18,7,0,0.43,0.07142857142857142,0,0
19,9,0,0.43,0.07017543859649122,0,0
47,13,0,0.43,0.015384615384615385,0,0
62,26,0,0.43,0.14893617021276595,0,0
31,19,0,0.43,0.015625,0,0
22,13,0,0.43,0.047619047619047616,0,0
47,18,0,0.43,0.034482758620689655,0,0
46,16,0,0.43,0.06818181818181818,0,0
54,0,0,0.43,0.052083333333333336,0,0
9,9,0,0.43,0.022988505747126436,0,0
34,12,0,0.43,0.025423728813559324,0,0
19,12,0,0.43,0.07407407407407407,0,0
23,24,0,0.43,0.06779661016949153,1,0
30,12,0,0.43,0.020833333333333332,0,0
25,7,0,0.43,0.047619047619047616,0,0
54,16,0,0.43,0.06521739130434782,0,0
24,10,0,0.43,0.22727272727272727,0,0
8,14,0,0.43,0.08823529411764706,0,0
19,7,0,0.43,0.017543859649122806,0,0
36,16,0,0.43,0.014598540145985401,0,0
23,6,0,0.43,0.05128205128205128,0,0
9,4,0,0.43,0.045454545454545456,0,0
51,21,0,0.43,0.029411764705882353,0,0
18,7,0,0.43,0.019801980198019802,0,0
34,13,0,0.43,0.01904761904761905,0,0
11,1,0,0.43,0.044444444444444446,0,0
19,8,0,0.43,0.05084745762711865,0,0
19,19,0,0.43,0.030612244897959183,0,0
28,0,0,0.43,0.06493506493506493,0,0
17,6,0,0.43,0.04,0,0
31,12,0,0.43,0.08888888888888889,0,0
17,15,0,0.43,0.0851063829787234,0,0
28,6,0,0.43,0.05952380952380952,0,0
15,8,0,0.43,0.08771929824561403,0,0
61,29,0,0.43,0.057971014492753624,0,0
16,2,0,0.43,0.0625,0,0
6,8,0,0.43,0.16666666666666666,0,0
32,25,0,0.43,0.125,0,0
38,18,0,0.43,0.03333333333333333,0,0
22,7,0,0.43,0.02857142857142857,0,0
70,39,0,0.43,0.020833333333333332,0,0
15,7,0,0.43,0.02040816326530612,0,0
191,0,0,0.43,0.05194805194805195,0,0
111,34,0,0.43,0.06779661016949153,0,0
100,37,0,0.43,0.046511627906976744,0,0
15,10,0,0.43,0.06666666666666667,0,0
27,11,0,0.43,0.034482758620689655,0,0
38,42,0,0.43,0.13636363636363635,0,0
57,25,0,0.43,0.019230769230769232,0,0
41,9,0,0.43,0.047058823529411764,0,0
28,14,0,0.43,0.07216494845360824,0,0
13,4,0,0.43,0.05555555555555555,0,0
35,19,0,0.43,0.06666666666666667,0,0
16,3,0,0.43,0.03571428571428571,0,0
81,21,0,0.43,0.08333333333333333,0,0
34,18,0,0.43,0.06944444444444445,0,0
30,8,0,0.43,0.0975609756097561,0,0
112,45,0,0.43,0.028169014084507043,0,0
15,5,0,0.43,0.06578947368421052,0,0
58,27,0,0.43,0.15,0,0
41,15,0,0.43,0.05714285714285714,0,0
42,5,0,0.43,0.022222222222222223,0,0
130,69,0,0.43,0.08888888888888889,0,0
235,0,0,0.43,0.04672897196261682,0,0
104,29,0,0.43,0.06666666666666667,0,0
75,47,0,0.43,0.02857142857142857,0,0
497,0,0,0.43,0.0821917808219178,0,0
54,18,0,0.43,0.05172413793103448,0,0
39,12,0,0.43,0.016129032258064516,0,0
28,10,0,0.43,0.05714285714285714,0,0
25,19,0,0.43,0.057692307692307696,0,0
42,19,0,0.43,0.02631578947368421,0,0
17,7,0,0.43,0.046511627906976744,0,0
21,20,0,0.43,0.03225806451612903,0,0
37,7,0,0.43,0.03571428571428571,0,0
7,6,0,0.43,0.10526315789473684,0,0
48,13,0,0.43,0.08928571428571429,0,0
29,10,0,0.43,0.075,0,0
31,20,0,0.43,0.11428571428571428,0,0
15,7,0,0.43,0.06896551724137931,0,0
19,6,0,0.43,0.06060606060606061,0,0
76,31,0,0.43,0.03076923076923077,0,0
76,39,0,0.43,0.1111111111111111,0,0
25,10,0,0.43,0.058823529411764705,0,0
22,10,0,0.43,0.038461538461538464,0,0
28,10,0,0.43,0.07407407407407407,0,0
12,4,0,0.43,0.04,0,0
24,14,0,0.43,0.05714285714285714,0,0
99,0,0,0.43,0.02702702702702703,0,0
21,5,0,0.43,0.029850746268656716,0,0
32,13,0,0.43,0.016129032258064516,0,0
22,10,0,0.43,0.06153846153846154,0,0
22,21,0,0.43,0.11538461538461539,0,0
69,47,0,0.43,0.1016949152542373,0,0
25,11,0,0.43,0.02,0,0
48,21,0,0.43,0.043010752688172046,0,0
51,13,0,0.43,0.017543859649122806,0,0
34,11,0,0.43,0.022727272727272728,0,0
26,8,0,0.43,0.05555555555555555,0,0
8,1,0,0.43,0.08433734939759036,0,0
33,15,0,0.43,0.05263157894736842,0,0
66,18,0,0.43,0.028985507246376812,0,0
35,19,0,0.43,0.17647058823529413,0,0
29,13,0,0.43,0.05714285714285714,0,0
48,21,0,0.43,0.1016949152542373,1,0
51,8,0,0.43,0.0425531914893617,1,0
53,8,0,0.43,0.12195121951219512,0,0
18,2,0,0.43,0.06557377049180328,0,0
31,12,0,0.43,0.05555555555555555,0,0
40,12,0,0.43,0.08450704225352113,0,0
68,24,0,0.43,0.047619047619047616,0,0
27,4,0,0.43,0.06818181818181818,0,0
30,11,0,0.43,0.05172413793103448,0,0
16,5,0,0.43,0.025,0,0
23,8,0,0.43,0.06451612903225806,0,0
15,10,0,0.43,0.09375,1,0
26,8,0,0.43,0.08955223880597014,0,0
53,16,0,0.43,0.18,0,0
61,44,0,0.43,0.13636363636363635,0,0
26,8,0,0.43,0.020833333333333332,0,0
16,16,0,0.43,0.16666666666666666,1,0
28,7,0,0.43,0.016666666666666666,0,0
13,8,0,0.43,0.05357142857142857,0,0
83,32,0,0.43,0.05405405405405406,0,0
11,11,0,0.43,0.12903225806451613,0,0
32,14,0,0.43,0.047619047619047616,0,0
15,9,0,0.43,0.03076923076923077,0,0
23,7,0,0.43,0.03773584905660377,0,0
29,4,0,0.43,0.1794871794871795,0,0
19,14,0,0.43,0.16216216216216217,0,0
32,13,0,0.43,0.09230769230769231,0,0
33,10,0,0.43,0.046511627906976744,0,0
65,41,0,0.43,0.11290322580645161,0,0
21,14,0,0.43,0.022222222222222223,0,0
35,15,0,0.43,0.07462686567164178,0,0
106,27,0,0.43,0.027777777777777776,0,0
82,29,0,0.43,0.06818181818181818,0,0
38,17,0,0.43,0.04,0,0
134,0,0,0.43,0.0364963503649635,0,0
42,12,0,0.43,0.044444444444444446,0,0
37,15,0,0.43,0.09302325581395349,0,0
14,4,0,0.43,0.07547169811320754,0,0
15,8,0,0.43,0.029850746268656716,0,0
45,17,0,0.43,0.04878048780487805,0,0
65,22,0,0.43,0.06557377049180328,0,0
17,5,0,0.43,0.06521739130434782,0,0
80,33,0,0.43,0.01818181818181818,0,0
34,9,0,0.43,0.04,0,0
79,24,0,0.43,0.0967741935483871,0,0
60,24,0,0.43,0.08196721311475409,0,0
102,32,0,0.43,0.03773584905660377,0,0
27,14,0,0.43,0.05194805194805195,0,0
58,20,0,0.43,0.01694915254237288,0,0
18,6,0,0.43,0.04918032786885246,0,0
50,16,0,0.43,0.05,0,0
23,10,0,0.43,0.06666666666666667,0,0
117,37,0,0.43,0.02564102564102564,0,0
45,17,0,0.43,0.02531645569620253,0,0
160,0,0,0.43,0.03968253968253968,0,0
92,18,0,0.43,0.030303030303030304,0,0
20,6,0,0.43,0.039473684210526314,0,0
22,9,0,0.43,0.031746031746031744,0,0
21,11,0,0.43,0.041666666666666664,0,0
37,4,0,0.43,0.3125,0,0
41,24,0,0.43,0.021739130434782608,0,0
11,9,0,0.43,0.08695652173913043,0,0
75,24,0,0.43,0.016129032258064516,0,0
33,10,0,0.43,0.023809523809523808,0,0
18,5,0,0.43,0.03508771929824561,0,0
11,4,0,0.43,0.041666666666666664,0,0
16,3,0,0.43,0.06521739130434782,0,0
33,19,0,0.43,0.08,0,0
30,19,0,0.43,0.044444444444444446,0,0
13,5,0,0.43,0.06451612903225806,0,0
25,11,0,0.43,0.016129032258064516,0,0
24,2,0,0.43,0.016129032258064516,0,0
82,20,0,0.43,0.036585365853658534,0,0
18,14,0,0.43,0.028169014084507043,0,0
70,40,0,0.43,0.03125,0,0
109,63,0,0.43,0.05405405405405406,0,0
18,9,0,0.43,0.037037037037037035,0,0
32,21,0,0.43,0.014705882352941176,0,0
9,10,0,0.43,0.09375,0,0
24,7,0,0.43,0.02631578947368421,0,0
76,30,0,0.43,0.10526315789473684,0,0
43,20,0,0.43,0.1346153846153846,1,0
42,20,0,0.43,0.057692307692307696,0,0
29,13,0,0.43,0.03773584905660377,0,0
25,9,0,0.43,0.047619047619047616,0,0
26,9,0,0.43,0.04,0,0
21,17,0,0.43,0.21621621621621623,0,0
27,6,0,0.43,0.05660377358490566,1,0
27,14,0,0.43,0.16,0,0
20,8,0,0.43,0.061855670103092786,0,0
146,57,0,0.43,0.061224489795918366,0,0
69,37,0,0.43,0.022727272727272728,0,0
30,13,0,0.43,0.1,1,0
40,12,0,0.43,0.10256410256410256,0,0
19,17,0,0.43,0.10606060606060606,0,0
78,24,0,0.43,0.11428571428571428,0,0
17,6,0,0.43,0.1111111111111111,0,0
49,15,0,0.43,0.03225806451612903,0,0
51,13,0,0.43,0.2153846153846154,0,0
22,14,0,0.43,0.046875,0,0
29,11,0,0.43,0.05714285714285714,0,0
29,10,0,0.43,0.02040816326530612,0,0
24,0,0,0.43,0.022727272727272728,0,0
52,16,0,0.43,0.031746031746031744,0,0
12,3,0,0.43,0.25,1,0
83,25,0,0.43,0.0392156862745098,0,0
60,19,0,0.43,0.0547945205479452,0,0
46,15,0,0.43,0.13333333333333333,0,0
36,17,0,0.43,0.047619047619047616,0,0
84,20,0,0.43,0.0975609756097561,0,0
16,4,0,0.43,0.03571428571428571,0,0
69,26,0,0.43,0.04395604395604396,0,0
52,19,0,0.43,0.09375,0,0
42,0,0,0.43,0.047619047619047616,0,0
48,18,0,0.43,0.043478260869565216,0,0
52,13,0,0.43,0.01639344262295082,0,0
19,5,0,0.43,0.046875,0,0
32,16,0,0.43,0.06493506493506493,0,0
55,15,0,0.43,0.05,0,0
63,16,0,0.43,0.043478260869565216,0,0
16,6,0,0.43,0.09836065573770492,0,0
35,13,0,0.43,0.02197802197802198,0,0
41,22,0,0.43,0.07547169811320754,0,0
32,18,0,0.43,0.0425531914893617,0,0
57,35,0,0.43,0.009523809523809525,0,0
50,18,0,0.43,0.05,0,0
23,10,0,0.43,0.07462686567164178,0,0
16,8,0,0.43,0.02564102564102564,0,0
14,11,0,0.43,0.04,0,0
13,3,0,0.43,0.07407407407407407,0,0
26,0,0,0.43,0.058823529411764705,0,0
17,18,0,0.43,0.01639344262295082,0,0
20,9,0,0.43,0.024691358024691357,0,0
50,27,0,0.43,0.0875,0,0
35,26,0,0.43,0.02040816326530612,0,0
28,15,0,0.43,0.04081632653061224,0,0
47,12,0,0.43,0.08450704225352113,0,0
71,20,0,0.43,0.06666666666666667,0,0
52,23,0,0.43,0.0196078431372549,0,0
31,9,0,0.43,0.09302325581395349,0,0
32,24,0,0.43,0.21428571428571427,0,0
16,11,0,0.43,0.03278688524590164,0,0
28,5,0,0.43,0.03225806451612903,0,0
42,9,0,0.43,0.05063291139240506,0,0
58,11,0,0.43,0.022727272727272728,0,0
67,8,0,0.43,0.03225806451612903,0,0
55,20,0,0.43,0.01818181818181818,0,0
49,13,0,0.43,0.014705882352941176,0,0
41,14,0,0.43,0.18181818181818182,0,0
41,25,0,0.43,0.045454545454545456,0,0
39,14,0,0.43,0.05263157894736842,0,0
29,14,0,0.43,0.04878048780487805,0,0
20,16,0,0.43,0.022222222222222223,0,0
23,8,0,0.43,0.21428571428571427,0,0
21,7,0,0.43,0.06578947368421052,0,0
28,6,0,0.43,0.06944444444444445,0,0
9,7,0,0.43,0.1346153846153846,0,0
51,27,0,0.43,0.11224489795918367,0,0
14,11,0,0.43,0.06779661016949153,0,0
17,9,0,0.43,0.1509433962264151,0,0
26,17,0,0.43,0.010752688172043012,0,0
10,12,0,0.43,0.011904761904761904,0,0
43,17,0,0.43,0.04054054054054054,0,0
16,12,0,0.43,0.058823529411764705,0,0
26,19,0,0.43,0.05263157894736842,0,0
8,13,0,0.43,0.09859154929577464,0,0
69,16,0,0.43,0.1388888888888889,0,0
8,9,0,0.43,0.028169014084507043,0,0
35,13,0,0.43,0.02631578947368421,0,0
17,6,0,0.43,0.03125,0,0
50,20,0,0.43,0.038461538461538464,0,0
77,16,0,0.43,0.06315789473684211,0,0
56,13,0,0.43,0.02702702702702703,0,0
15,5,0,0.43,0.041666666666666664,0,0
12,3,0,0.43,0.07042253521126761,0,0
59,20,0,0.43,0.030303030303030304,0,0
44,8,0,0.43,0.04819277108433735,1,0
55,18,0,0.43,0.0392156862745098,0,0
66,27,0,0.43,0.034482758620689655,0,0
13,3,0,0.43,0.1076923076923077,0,0
53,23,0,0.43,0.04,0,0
15,8,0,0.43,0.021739130434782608,0,0
7,11,0,0.43,0.03636363636363636,0,0
3,2,0,0.43,0.03571428571428571,0,0
13,4,0,0.43,0.10256410256410256,0,0
11,6,0,0.43,0.024,0,0
32,20,0,0.43,0.10526315789473684,0,0
23,7,0,0.43,0.07792207792207792,0,0
19,8,0,0.43,0.1702127659574468,0,0
21,4,0,0.43,0.046511627906976744,0,0
43,13,0,0.43,0.030612244897959183,0,0
63,23,0,0.43,0.07894736842105263,0,0
8,5,0,0.43,0.09090909090909091,0,0
15,5,0,0.43,0.037037037037037035,0,0
